GO_term,Descrip,DECount,Expect,N,p,adjP,FDR,Expr,shortest_path,longest_path,terminal_node,ontology,Group
GO:0000104,succinate dehydrogenase activity,3,0.12915818058384249,7,9.709721722117128e-4,1,0.006836209788557518,Down,4,4,FALSE,MF,gad1*
GO:0008177,succinate dehydrogenase (ubiquinone) activity,3,0.12915818058384249,7,9.709721722117128e-4,1,0.006836209788557518,Down,5,5,TRUE,MF,gad1*
GO:0008200,ion channel inhibitor activity,3,0.12915818058384249,7,9.709721722117128e-4,1,0.006836209788557518,Down,4,4,FALSE,MF,gad1*
GO:0016248,channel inhibitor activity,3,0.12915818058384249,7,9.709721722117128e-4,1,0.006836209788557518,Down,3,3,FALSE,MF,gad1*
GO:0017080,sodium channel regulator activity,3,0.12915818058384249,7,9.709721722117128e-4,1,0.006836209788557518,Down,3,3,FALSE,MF,gad1*
GO:0019871,sodium channel inhibitor activity,3,0.12915818058384249,7,9.709721722117128e-4,1,0.006836209788557518,Down,4,5,TRUE,MF,gad1*
GO:0044063,modulation by symbiont of host nervous system process,3,0.12915818058384249,7,9.709721722117128e-4,1,0.006836209788557518,Down,5,6,TRUE,BP,gad1*
GO:0050877,nervous system process,3,0.12915818058384249,7,9.709721722117128e-4,1,0.006836209788557518,Down,3,3,FALSE,BP,gad1*
GO:0099106,ion channel regulator activity,3,0.12915818058384249,7,9.709721722117128e-4,1,0.006836209788557518,Down,3,3,FALSE,MF,gad1*
GO:0001561,fatty acid alpha-oxidation,2,0,2,9.771642810157144e-4,1,0.006836209788557518,Down,5,9,TRUE,BP,gad1*
GO:0023014,NA,2,0,2,9.771642810157144e-4,1,0.006836209788557518,Down,3,8,FALSE,BP,gad1*
GO:0033304,chlorophyll a metabolic process,2,0,2,9.771642810157144e-4,1,0.006836209788557518,Down,6,7,FALSE,BP,gad1*
GO:0033310,chlorophyll a catabolic process,2,0,2,9.771642810157144e-4,1,0.006836209788557518,Down,5,8,TRUE,BP,gad1*
GO:0052578,alpha-farnesene synthase activity,2,0,2,9.771642810157144e-4,1,0.006836209788557518,Down,7,7,TRUE,MF,gad1*
GO:1902609,(R)-2-hydroxy-alpha-linolenic acid biosynthetic process,2,0,2,9.771642810157144e-4,1,0.006836209788557518,Down,5,10,TRUE,BP,gad1*
GO:0046283,anthocyanin-containing compound metabolic process,7,1.4207399864222674,51,9.961241611142443e-4,1,0.006913101678132856,Down,3,4,FALSE,BP,gad1*
GO:0052547,regulation of peptidase activity,7,1.4207399864222674,51,9.961241611142443e-4,1,0.006913101678132856,Down,5,7,FALSE,BP,gad1*
GO:0003700,DNA-binding transcription factor activity,76,51.53411405295316,1672,0.0010140657128906666,1,0.007009577736515166,Down,2,2,FALSE,MF,gad1*
GO:0034219,carbohydrate transmembrane transport,8,1.8727936184657161,66,0.001023062389393121,1,0.007043703355543909,Down,3,6,FALSE,BP,gad1*
GO:0019842,vitamin binding,13,4.520536320434488,153,0.0010705305386713064,1,0.007312482222813846,Down,3,3,FALSE,MF,gad1*
GO:0005777,peroxisome,23,10.816997623896809,358,0.001110092570875634,1,0.007523478947145409,Down,4,6,FALSE,CC,gad1*
GO:0042579,microbody,23,10.816997623896809,358,0.001110092570875634,1,0.007523478947145409,Down,3,5,FALSE,CC,gad1*
GO:0009696,salicylic acid metabolic process,7,1.453029531568228,52,0.0011204806449246316,1,0.007539613518432651,Down,3,7,FALSE,BP,gad1*
GO:0005215,transporter activity,60,38.65058553971487,1257,0.0011238342615076439,1,0.007539613518432651,Down,1,1,FALSE,MF,gad1*
GO:0006012,galactose metabolic process,5,0.6780804480651731,26,0.0011255100295527703,1,0.007539613518432651,Down,5,6,FALSE,BP,gad1*
GO:0010200,response to chitin,12,4.003903598099117,136,0.0011870255121923337,1,0.007890763462274708,Down,4,5,FALSE,BP,gad1*
GO:0015075,ion transmembrane transporter activity,44,26.02537338764426,850,0.0012095702767682742,1,0.008009940573255556,Down,3,3,FALSE,MF,gad1*
GO:0048827,phyllome development,32,17.08116938221317,561,0.0012262692166881072,1,0.008011426847615463,Down,4,6,FALSE,BP,gad1*
GO:0009966,regulation of signal transduction,22,10.138917175831637,336,0.0012322703196205613,1,0.008011426847615463,Down,3,5,FALSE,BP,gad1*
GO:0006790,sulfur compound metabolic process,27,13.400161235573659,442,0.0012348949212266512,1,0.008011426847615463,Down,3,3,FALSE,BP,gad1*
GO:0009627,systemic acquired resistance,9,2.4217158859470467,84,0.0012414827399416782,1,0.008011426847615463,Down,5,8,FALSE,BP,gad1*
GO:0004364,glutathione transferase activity,8,1.9373727087576376,68,0.0012467350137499568,1,0.008011426847615463,Down,4,4,TRUE,MF,gad1*
GO:0006972,hyperosmotic response,8,1.9373727087576376,68,0.0012467350137499568,1,0.008011426847615463,Down,4,4,FALSE,BP,gad1*
GO:0016614,"oxidoreductase activity, acting on CH-OH group of donors",16,6.457909029192125,216,0.0013249119678548204,1,0.008389497314701143,Down,3,3,FALSE,MF,gad1*
GO:0015112,nitrate transmembrane transporter activity,5,0.7103699932111337,27,0.0013461079001678355,1,0.008492717115604344,Down,5,6,FALSE,MF,gad1*
GO:0071495,cellular response to endogenous stimulus,52,32.38641378139851,1055,0.0014356770034909512,1,0.009020823387458158,Down,3,3,FALSE,BP,gad1*
GO:0023051,regulation of signaling,22,10.3326544467074,342,0.0014402121488910143,1,0.009020823387458158,Down,2,3,FALSE,BP,gad1*
GO:0016143,S-glycoside metabolic process,11,3.5518499660556686,121,0.0014737643444807033,1,0.00913207549169293,Down,4,5,FALSE,BP,gad1*
GO:0019757,glycosinolate metabolic process,11,3.5518499660556686,121,0.0014737643444807033,1,0.00913207549169293,Down,3,6,FALSE,BP,gad1*
GO:0019760,glucosinolate metabolic process,11,3.5518499660556686,121,0.0014737643444807033,1,0.00913207549169293,Down,4,7,FALSE,BP,gad1*
GO:0006561,proline biosynthetic process,3,0.16144772572980312,8,0.0015174776152918439,1,0.009270505853983623,Down,5,10,FALSE,BP,gad1*
GO:0016247,channel regulator activity,3,0.16144772572980312,8,0.0015174776152918439,1,0.009270505853983623,Down,2,2,FALSE,MF,gad1*
GO:0055114,NA,15,5.941276306856755,199,0.001557570223955237,1,0.009448896288679497,Down,2,2,FALSE,BP,gad1*
GO:0003008,system process,5,0.7426595383570944,28,0.001597014663004613,1,0.009654426621299663,Down,2,2,FALSE,BP,gad1*
GO:0010646,regulation of cell communication,22,10.461812627291243,346,0.0016115176923807094,1,0.009708274987085177,Down,3,4,FALSE,BP,gad1*
GO:0099402,plant organ development,55,35.195604209097084,1145,0.0016530047704876058,1,0.009889528540675848,Down,3,5,FALSE,BP,gad1*
GO:0030170,pyridoxal phosphate binding,10,3.0675067888662593,105,0.0016836138524096826,1,0.010003664499763011,Down,4,5,TRUE,MF,gad1*
GO:0070279,vitamin B6 binding,10,3.0675067888662593,105,0.0016836138524096826,1,0.010003664499763011,Down,3,4,FALSE,MF,gad1*
GO:0051346,negative regulation of hydrolase activity,7,1.5821877121520707,56,0.0017441924942855178,1,0.010328238831349397,Down,5,5,FALSE,BP,gad1*
GO:0032870,cellular response to hormone stimulus,50,31.41772742701969,1023,0.0017511076245980567,1,0.010333917444481729,Down,4,5,FALSE,BP,gad1*
GO:0042538,hyperosmotic salinity response,7,1.6144772572980313,57,0.001935667384179942,1,0.011345888214703377,Down,5,5,FALSE,BP,gad1*
GO:0020037,heme binding,24,12.011710794297352,396,0.0019897654831962774,1,0.011584708434045441,Down,3,4,TRUE,MF,gad1*
GO:0004022,alcohol dehydrogenase (NAD+) activity,4,0.45205363204344873,18,0.002047461927782299,1,0.011685350147047002,Down,6,6,FALSE,MF,gad1*
GO:0009065,glutamine family amino acid catabolic process,4,0.45205363204344873,18,0.002047461927782299,1,0.011685350147047002,Down,6,9,FALSE,BP,gad1*
GO:0018455,alcohol dehydrogenase [NAD(P)+] activity,4,0.45205363204344873,18,0.002047461927782299,1,0.011685350147047002,Down,5,5,FALSE,MF,gad1*
GO:0080027,response to herbivore,4,0.45205363204344873,18,0.002047461927782299,1,0.011685350147047002,Down,3,5,TRUE,BP,gad1*
GO:0080031,methyl salicylate esterase activity,4,0.45205363204344873,18,0.002047461927782299,1,0.011685350147047002,Down,5,5,TRUE,MF,gad1*
GO:0080032,methyl jasmonate esterase activity,4,0.45205363204344873,18,0.002047461927782299,1,0.011685350147047002,Down,5,5,TRUE,MF,gad1*
GO:0055085,transmembrane transport,62,41.3306177868296,1342,0.002100626329105519,1,0.011871617853413926,Down,2,4,FALSE,BP,gad1*
GO:0051213,dioxygenase activity,12,4.326799049558724,146,0.0021741632965076385,1,0.012209876450377568,Down,3,3,FALSE,MF,gad1*
GO:0010243,response to organonitrogen compound,18,8.040096741344195,267,0.002174554364937561,1,0.012209876450377568,Down,4,4,FALSE,BP,gad1*
GO:0022857,transmembrane transporter activity,57,37.29442464358452,1212,0.002209030949006701,1,0.012246573712879344,Down,2,2,FALSE,MF,gad1*
GO:0048731,system development,88,63.222929395790906,2046,0.0022144769279014956,1,0.012246573712879344,Down,3,4,FALSE,BP,gad1*
GO:0006121,"mitochondrial electron transport, succinate to ubiquinone",3,0.19373727087576376,9,0.0022234413369204573,1,0.012246573712879344,Down,5,9,TRUE,BP,gad1*
GO:0009405,pathogenesis,3,0.19373727087576376,9,0.0022234413369204573,1,0.012246573712879344,Down,2,2,FALSE,BP,gad1*
GO:0009939,positive regulation of gibberellic acid mediated signaling pathway,3,0.19373727087576376,9,0.0022234413369204573,1,0.012246573712879344,Down,4,10,TRUE,BP,gad1*
GO:0016635,"oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor",3,0.19373727087576376,9,0.0022234413369204573,1,0.012246573712879344,Down,4,4,FALSE,MF,gad1*
GO:0003690,double-stranded DNA binding,55,35.518499660556685,1155,0.002291479974748389,1,0.012581385304393846,Down,5,5,FALSE,MF,gad1*
GO:0071310,cellular response to organic substance,57,37.488161914460285,1218,0.0023123766381123773,1,0.012656067719637143,Down,4,4,FALSE,BP,gad1*
GO:0055062,phosphate ion homeostasis,4,0.4843431771894094,19,0.00252985097314784,1,0.01365383066334059,Down,8,8,FALSE,BP,gad1*
GO:0072506,trivalent inorganic anion homeostasis,4,0.4843431771894094,19,0.00252985097314784,1,0.01365383066334059,Down,7,7,FALSE,BP,gad1*
GO:0071944,cell periphery,164,131.1278428377461,4225,0.002545491179356441,1,0.01365383066334059,Down,2,2,FALSE,CC,gad1*
GO:0004867,serine-type endopeptidase inhibitor activity,5,0.8395281737949762,31,0.00255575235084681,1,0.01365383066334059,Down,6,6,TRUE,MF,gad1*
GO:0051260,protein homooligomerization,5,0.8395281737949762,31,0.00255575235084681,1,0.01365383066334059,Down,7,7,FALSE,BP,gad1*
GO:1902074,response to salt,5,0.8395281737949762,31,0.00255575235084681,1,0.01365383066334059,Down,3,3,FALSE,BP,gad1*
GO:0015144,carbohydrate transmembrane transporter activity,8,2.1956890699253226,76,0.0025576339859283525,1,0.01365383066334059,Down,3,3,FALSE,MF,gad1*
GO:0051094,positive regulation of developmental process,11,3.8424558723693143,130,0.0026086171550676936,1,0.013841946127167732,Down,2,4,FALSE,BP,gad1*
GO:0010286,heat acclimation,7,1.711345892735913,60,0.0026088278867918437,1,0.013841946127167732,Down,4,5,FALSE,BP,gad1*
GO:0008643,carbohydrate transport,12,4.455957230142566,150,0.002721970163397535,1,0.014354462715789433,Down,5,5,FALSE,BP,gad1*
GO:1901607,alpha-amino acid biosynthetic process,14,5.71524949083503,191,0.0028430591377825764,1,0.014778482799659067,Down,5,8,FALSE,BP,gad1*
GO:0010866,regulation of triglyceride biosynthetic process,2,0.03228954514596062,3,0.0028705179847176403,1,0.014778482799659067,Down,5,9,FALSE,BP,gad1*
GO:0034552,respiratory chain complex II assembly,2,0.03228954514596062,3,0.0028705179847176403,1,0.014778482799659067,Down,7,7,FALSE,BP,gad1*
GO:0034553,mitochondrial respiratory chain complex II assembly,2,0.03228954514596062,3,0.0028705179847176403,1,0.014778482799659067,Down,7,8,TRUE,BP,gad1*
GO:0050403,trans-zeatin O-beta-D-glucosyltransferase activity,2,0.03228954514596062,3,0.0028705179847176403,1,0.014778482799659067,Down,6,7,TRUE,MF,gad1*
GO:0050502,cis-zeatin O-beta-D-glucosyltransferase activity,2,0.03228954514596062,3,0.0028705179847176403,1,0.014778482799659067,Down,6,7,TRUE,MF,gad1*
GO:0050736,O-malonyltransferase activity,2,0.03228954514596062,3,0.0028705179847176403,1,0.014778482799659067,Down,6,6,FALSE,MF,gad1*
GO:0080109,indole-3-acetonitrile nitrile hydratase activity,2,0.03228954514596062,3,0.0028705179847176403,1,0.014778482799659067,Down,6,6,TRUE,MF,gad1*
GO:0016829,lyase activity,27,14.433426680244398,474,0.002974595595536097,1,0.015223962708717193,Down,2,2,FALSE,MF,gad1*
GO:0006690,icosanoid metabolic process,3,0.22602681602172436,10,0.0031028190089195202,1,0.015649392385102812,Down,4,6,FALSE,BP,gad1*
GO:0102360,daphnetin 3-O-glucosyltransferase activity,3,0.22602681602172436,10,0.0031028190089195202,1,0.015649392385102812,Down,5,5,TRUE,MF,gad1*
GO:0102425,myricetin 3-O-glucosyltransferase activity,3,0.22602681602172436,10,0.0031028190089195202,1,0.015649392385102812,Down,5,5,TRUE,MF,gad1*
GO:0004866,endopeptidase inhibitor activity,6,1.3238713509843856,47,0.0033080664564741928,1,0.01658813671093273,Down,5,5,FALSE,MF,gad1*
GO:0009625,response to insect,5,0.9041072640868975,33,0.0033911312979424276,1,0.01695565648971214,Down,3,5,TRUE,BP,gad1*
GO:0006575,cellular modified amino acid metabolic process,11,4.003903598099117,135,0.003494089668729786,1,0.017420245905879823,Down,3,4,FALSE,BP,gad1*
GO:1901136,carbohydrate derivative catabolic process,9,2.8737695179904956,98,0.0036112045635754496,1,0.017952549907746144,Down,4,4,FALSE,BP,gad1*
GO:0030414,peptidase inhibitor activity,6,1.3561608961303462,48,0.0036825208569362276,1,0.01820277403642266,Down,4,4,FALSE,MF,gad1*
GO:0061135,endopeptidase regulator activity,6,1.3561608961303462,48,0.0036825208569362276,1,0.01820277403642266,Down,4,4,FALSE,MF,gad1*
GO:0004144,diacylglycerol O-acyltransferase activity,4,0.5489222674813307,21,0.0037174572943059446,1,0.01821974125881586,Down,7,7,TRUE,MF,gad1*
GO:0005504,fatty acid binding,4,0.5489222674813307,21,0.0037174572943059446,1,0.01821974125881586,Down,3,6,FALSE,MF,gad1*
GO:0009074,aromatic amino acid family catabolic process,4,0.5489222674813307,21,0.0037174572943059446,1,0.01821974125881586,Down,5,8,FALSE,BP,gad1*
GO:0071215,cellular response to abscisic acid stimulus,19,9.105651731160895,301,0.003864196224662514,1,0.018779434633562162,Down,5,6,FALSE,BP,gad1*
GO:0097306,cellular response to alcohol,19,9.105651731160895,301,0.003864196224662514,1,0.018779434633562162,Down,5,5,FALSE,BP,gad1*
GO:1901617,organic hydroxy compound biosynthetic process,16,7.135989477257298,237,0.003894318262229461,1,0.018794050942242676,Down,4,4,FALSE,BP,gad1*
GO:0044273,sulfur compound catabolic process,6,1.3884504412763068,49,0.004087519197885117,1,0.019645002239143148,Down,4,4,FALSE,BP,gad1*
GO:0033356,UDP-L-arabinose metabolic process,3,0.25831636116768497,11,0.004167779396372221,1,0.01964972079539621,Down,4,7,FALSE,BP,gad1*
GO:0045551,cinnamyl-alcohol dehydrogenase activity,3,0.25831636116768497,11,0.004167779396372221,1,0.01964972079539621,Down,5,5,TRUE,MF,gad1*
GO:0051090,regulation of DNA-binding transcription factor activity,3,0.25831636116768497,11,0.004167779396372221,1,0.01964972079539621,Down,3,11,FALSE,BP,gad1*
GO:0052747,sinapyl alcohol dehydrogenase activity,3,0.25831636116768497,11,0.004167779396372221,1,0.01964972079539621,Down,5,5,TRUE,MF,gad1*
GO:0120009,intermembrane lipid transfer,3,0.25831636116768497,11,0.004167779396372221,1,0.01964972079539621,Down,5,6,FALSE,BP,gad1*
GO:0120013,lipid transfer activity,3,0.25831636116768497,11,0.004167779396372221,1,0.01964972079539621,Down,3,3,FALSE,MF,gad1*
GO:0120014,phospholipid transfer activity,3,0.25831636116768497,11,0.004167779396372221,1,0.01964972079539621,Down,4,4,FALSE,MF,gad1*
GO:0016042,lipid catabolic process,18,8.266123557365919,274,0.004181639792654451,1,0.019661639675489083,Down,4,4,FALSE,BP,gad1*
GO:0016145,S-glycoside catabolic process,5,0.9686863543788188,35,0.004406511927184691,1,0.020453226889886666,Down,5,6,FALSE,BP,gad1*
GO:0019759,glycosinolate catabolic process,5,0.9686863543788188,35,0.004406511927184691,1,0.020453226889886666,Down,4,7,FALSE,BP,gad1*
GO:0019762,glucosinolate catabolic process,5,0.9686863543788188,35,0.004406511927184691,1,0.020453226889886666,Down,5,8,FALSE,BP,gad1*
GO:0080030,methyl indole-3-acetate esterase activity,5,0.9686863543788188,35,0.004406511927184691,1,0.020453226889886666,Down,5,5,TRUE,MF,gad1*
GO:0015293,symporter activity,9,2.9706381534283777,101,0.0044139989973448306,1,0.020453226889886666,Down,5,5,FALSE,MF,gad1*
GO:0044106,cellular amine metabolic process,8,2.4217158859470467,83,0.004424455779032118,1,0.020453226889886666,Down,4,5,FALSE,BP,gad1*
GO:0015770,sucrose transport,4,0.5812118126272913,22,0.004432514876425007,1,0.020453226889886666,Down,8,8,FALSE,BP,gad1*
GO:0009749,response to glucose,7,1.905083163611677,66,0.004480093279464426,1,0.020617935914776602,Down,7,7,FALSE,BP,gad1*
GO:0061134,peptidase regulator activity,6,1.4207399864222674,50,0.004524515334408167,1,0.02076728599258775,Down,3,3,FALSE,MF,gad1*
GO:0009072,aromatic amino acid family metabolic process,8,2.4540054310930075,84,0.004759505572620577,1,0.021776194528570225,Down,4,7,FALSE,BP,gad1*
GO:0006749,glutathione metabolic process,8,2.486294976238968,85,0.005113662482243039,1,0.02328662573934822,Down,4,6,FALSE,BP,gad1*
GO:0010168,ER body,3,0.29060590631364563,12,0.005428825781821692,1,0.024263829227944515,Down,4,5,TRUE,CC,gad1*
GO:0014070,response to organic cyclic compound,20,9.880600814663952,326,0.005455847108826951,1,0.024263829227944515,Down,4,4,FALSE,BP,gad1*
GO:0000257,nitrilase activity,2,0.06457909029192124,4,0.005621936224572735,1,0.024263829227944515,Down,5,5,FALSE,MF,gad1*
GO:0002215,defense response to nematode,2,0.06457909029192124,4,0.005621936224572735,1,0.024263829227944515,Down,4,6,FALSE,BP,gad1*
GO:0006527,arginine catabolic process,2,0.06457909029192124,4,0.005621936224572735,1,0.024263829227944515,Down,7,10,FALSE,BP,gad1*
GO:0010295,(+)-abscisic acid 8'-hydroxylase activity,2,0.06457909029192124,4,0.005621936224572735,1,0.024263829227944515,Down,5,5,TRUE,MF,gad1*
GO:0010334,sesquiterpene synthase activity,2,0.06457909029192124,4,0.005621936224572735,1,0.024263829227944515,Down,6,6,FALSE,MF,gad1*
GO:0016815,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in nitriles",2,0.06457909029192124,4,0.005621936224572735,1,0.024263829227944515,Down,4,4,FALSE,MF,gad1*
GO:0018822,nitrile hydratase activity,2,0.06457909029192124,4,0.005621936224572735,1,0.024263829227944515,Down,5,5,FALSE,MF,gad1*
GO:0030643,cellular phosphate ion homeostasis,2,0.06457909029192124,4,0.005621936224572735,1,0.024263829227944515,Down,7,9,TRUE,BP,gad1*
GO:0033520,phytol biosynthetic process,2,0.06457909029192124,4,0.005621936224572735,1,0.024263829227944515,Down,5,9,FALSE,BP,gad1*
GO:0047427,cyanoalanine nitrilase activity,2,0.06457909029192124,4,0.005621936224572735,1,0.024263829227944515,Down,6,6,TRUE,MF,gad1*
GO:0048838,release of seed from dormancy,2,0.06457909029192124,4,0.005621936224572735,1,0.024263829227944515,Down,3,11,TRUE,BP,gad1*
GO:0055129,L-proline biosynthetic process,2,0.06457909029192124,4,0.005621936224572735,1,0.024263829227944515,Down,4,11,TRUE,BP,gad1*
GO:0072502,cellular trivalent inorganic anion homeostasis,2,0.06457909029192124,4,0.005621936224572735,1,0.024263829227944515,Down,6,8,FALSE,BP,gad1*
GO:0080061,indole-3-acetonitrile nitrilase activity,2,0.06457909029192124,4,0.005621936224572735,1,0.024263829227944515,Down,6,6,TRUE,MF,gad1*
